trade_count,win_rate,profit_factor,expectancy_ticks,median_ticks,net_ticks,sharpe,max_consecutive_losses,sl_ticks,tp_ticks,r_multiple
45,0.24444444444444444,1.01001001001001,0.2222222222222222,-30.0,10.0,0.004090500939936325,7,30,100,3.3333333333333335
45,0.17777777777777778,0.9807162534435262,-0.4666666666666667,-30.0,-21.0,-0.0066760059831019155,9,30,200,6.666666666666667
45,0.3333333333333333,0.9805149617258176,-0.6222222222222222,-50.0,-28.0,-0.008986780693489209,4,50,100,2.0
45,0.1111111111111111,0.97375,-0.4666666666666667,-20.0,-21.0,-0.007938913030070176,18,20,200,10.0
45,0.1111111111111111,0.9375,-0.5555555555555556,-10.0,-25.0,-0.02056487937588533,12,10,75,7.5
45,0.2,0.9375,-1.0,-20.0,-45.0,-0.026021749077528643,12,20,75,3.75
45,0.13333333333333333,0.9230769230769231,-0.3333333333333333,-5.0,-15.0,-0.02770354637536855,19,5,30,6.0
45,0.08888888888888889,0.8829268292682927,-1.6,-15.0,-72.0,-0.036347681430858626,23,15,150,10.0
45,0.17777777777777778,0.8648648648648649,-0.5555555555555556,-5.0,-25.0,-0.05747437083869037,14,5,20,4.0
45,0.26666666666666666,0.8424242424242424,-3.466666666666667,-30.0,-156.0,-0.07618035750573411,7,30,75,2.5
45,0.8888888888888888,0.8,-2.2222222222222223,10.0,-100.0,-0.06356417261637283,2,100,10,0.1
45,0.6666666666666666,0.8,-5.0,30.0,-225.0,-0.09988655696858587,3,75,30,0.4
45,0.35555555555555557,0.7941176470588235,-6.533333333333333,-50.0,-294.0,-0.1106784026526401,4,50,75,1.5
45,0.06666666666666667,0.7825396825396825,-3.0444444444444443,-15.0,-137.0,-0.06461410271165227,23,15,200,13.333333333333334
45,0.13333333333333333,0.7692307692307693,-2.0,-10.0,-90.0,-0.09696241231378994,12,10,50,5.0
45,0.13333333333333333,0.7692307692307693,-3.0,-15.0,-135.0,-0.09696241231378994,12,15,75,5.0
45,0.17777777777777778,0.7207207207207207,-3.4444444444444446,-15.0,-155.0,-0.1370542689230309,11,15,50,3.3333333333333335
45,0.2222222222222222,0.7142857142857143,-4.444444444444445,-20.0,-200.0,-0.15101427946135085,11,20,50,2.5
45,0.4222222222222222,0.7112676056338029,-8.2,-50.0,-369.0,-0.16758887388922147,4,50,50,1.0
45,0.3111111111111111,0.7086021505376344,-6.022222222222222,-30.0,-271.0,-0.16466968458028652,6,30,50,1.6666666666666667
