signal_id,category,score_tier,n_1b,wr_1b,avg_1b,sharpe_1b,n_5b,wr_5b,avg_5b,sharpe_5b,n_10b,wr_10b,avg_10b,sharpe_10b,n_15b,wr_15b,avg_15b,sharpe_15b,n_30b,wr_30b,avg_30b,sharpe_30b
IMB_04,imbalance,TYPE_C,25043,0.491634388851176,-0.22529249690532285,-0.0043259070262146124,25042,0.49311184762209,-1.3209807523360755,-0.008185121828372393,25041,0.4949486882561993,-3.197516073639232,-0.013646057759570602,25039,0.49606676516391807,-2.129198450417349,-0.007346088127766448,25033,0.49642614702711335,-5.148803579275357,-0.012605673041127837
IMB_05,imbalance,QUIET,33153,0.4933791813712183,0.20707025005278556,0.004795909137477185,33153,0.4994118179350285,0.6124935903236509,0.0062701061734054,33153,0.4979639851597141,-0.18782613941423099,-0.0013726367621025818,33153,0.49980393931167616,0.7608662866105631,0.004384231457538003,33147,0.5020963412059241,-0.9328446013213866,-0.003628470629879468
IMB_05,imbalance,TYPE_A,670,0.4977645305514158,-1.291044776119403,-0.003781962679425651,670,0.518628912071535,9.883582089552238,0.025619465468420578,670,0.5469448584202683,24.611940298507463,0.0504937931909439,670,0.5245901639344263,36.822388059701495,0.06908481653443548,670,0.5156482861400894,36.85820895522388,0.05518593777681695
IMB_05,imbalance,TYPE_B,2083,0.48391742678828614,-0.4066250600096015,-0.0030018538975742633,2083,0.4800768122899664,-2.2933269323091694,-0.009551302820683182,2083,0.49063850216034566,0.771003360537686,0.0024502393598778453,2083,0.4911185789726356,-2.7081132981277003,-0.007772291438550398,2083,0.47959673547767645,-4.007681228996639,-0.00892833070429774
IMB_05,imbalance,TYPE_C,24612,0.49325532260685845,0.542987160734601,0.010374795769143469,24611,0.49699333658378025,-1.0832960871155175,-0.006697519197484072,24610,0.4988217129855355,-2.015725314912637,-0.008566685503727755,24608,0.49748090362424835,-2.142433355006502,-0.007386077164666287,24602,0.49817162359824474,-0.34647589626859604,-0.0008452633660471669
IMB_06,imbalance,QUIET,76717,0.4844949620032066,-0.35481053742977436,-0.008678753313260953,76717,0.4909863524381819,-0.5247076919066178,-0.005381251827065953,76716,0.49274606671272336,-0.5439021846811617,-0.003936979266852173,76714,0.49431025717898247,-0.8267591313189249,-0.004664629038448073,76705,0.4929937302032144,-1.8115116354866045,-0.006811013925756908
IMB_06,imbalance,TYPE_A,1036,0.4570877531340405,-24.211389961389962,-0.0732019534823565,1036,0.4773384763741562,-24.232625482625483,-0.061580618016990704,1036,0.46769527483124396,-22.656370656370655,-0.04582081884990792,1036,0.4725168756027001,-18.775096525096526,-0.03416779269411978,1036,0.47058823529411764,-37.592664092664094,-0.05797645947011624
IMB_06,imbalance,TYPE_B,2736,0.5007309941520468,2.6692251461988303,0.01482424807081954,2735,0.48793859649122806,-0.7184643510054844,-0.002750956952497531,2735,0.48757309941520466,-1.2862888482632542,-0.003933414439540783,2735,0.48355263157894735,-3.7191956124314443,-0.01033241266319037,2735,0.49122807017543857,-8.10347349177331,-0.018240055930656814
IMB_06,imbalance,TYPE_C,45337,0.4902838740984185,-0.7591150715750932,-0.013662882705449452,45334,0.4947173390387542,-1.466779900295584,-0.008546145519375305,45330,0.49899640470256085,-0.8793955437899845,-0.003510267490524787,45327,0.4969892141076825,-1.1813268030092439,-0.00386424604487751,45321,0.492313121732801,-2.763729838264822,-0.006504655579858261
IMB_07,imbalance,QUIET,38123,0.48178265089316163,-0.20402381764289274,-0.005046174580065604,38123,0.49862287857723686,0.3062718044225271,0.0032007702258897604,38122,0.49673425491173306,-0.6402864487697393,-0.004618298538386936,38121,0.4956850195420088,-2.015503265916424,-0.01112843057181788,38115,0.49426855179288093,-3.7583628492719403,-0.013843667375817902
IMB_07,imbalance,TYPE_A,380,0.46194225721784776,-31.9,-0.08757790095303651,380,0.48556430446194226,-34.42631578947368,-0.07997176545676118,380,0.5275590551181102,-10.381578947368421,-0.019823654771695377,380,0.49868766404199477,18.323684210526316,0.03153725838886029,380,0.5144356955380578,24.70263157894737,0.039865118210995865
IMB_07,imbalance,TYPE_B,910,0.47692307692307695,-8.053846153846154,-0.0500381926357165,910,0.4824175824175824,-0.5461538461538461,-0.0022106401431434184,910,0.5010989010989011,2.7296703296703297,0.008558135152935926,910,0.5098901098901099,7.036263736263736,0.019360457932664502,910,0.5142857142857142,12.94065934065934,0.030128027769353083
IMB_07,imbalance,TYPE_C,21100,0.49018957345971564,-0.33118483412322275,-0.00556728029980077,21099,0.49450236966824646,-0.7050571117114555,-0.0038268164690969456,21096,0.5027014218009479,1.410693970420933,0.005426343228335011,21096,0.5019431279620853,1.0047402351156618,0.003182719066699469,21093,0.5004265402843602,1.1947565543071161,0.0026957247179393296
IMB_08,imbalance,QUIET,74507,0.48296133249224904,-0.3967144026735743,-0.009596514176193942,74507,0.49347041217603715,-0.4336505294804515,-0.0043673540824525426,74506,0.49487967573516584,-0.21920382251093873,-0.001562223943577761,74504,0.49538969492799334,-0.34571298185332333,-0.001921380016683133,74495,0.49572523387064305,-1.3364789583193504,-0.004963037347392795
IMB_08,imbalance,TYPE_A,1047,0.4732824427480916,-17.93505253104107,-0.051832800643758746,1047,0.4761450381679389,-12.355300859598854,-0.030509642268848274,1047,0.4761450381679389,-1.3075453677172875,-0.002611609314034291,1047,0.47900763358778625,-2.822349570200573,-0.0050878610580868434,1047,0.4761450381679389,-7.0,-0.010693663152383327
IMB_08,imbalance,TYPE_B,2694,0.4933184855233853,-1.1302895322939865,-0.005871478370800928,2693,0.4910913140311804,-0.9855180096546602,-0.0036386340941078044,2693,0.5011135857461024,0.9071667285555143,0.002692759617250793,2693,0.4940608760207869,-3.00185666542889,-0.008124490650846437,2693,0.4970304380103935,-7.786854808763461,-0.01712124659091965
IMB_08,imbalance,TYPE_C,43806,0.49342555814272016,-0.212916038898781,-0.003727301940168996,43803,0.4944756426060357,0.045225212884962215,0.0002592385939559566,43799,0.5009131169246221,1.7308842667640814,0.00679798927547303,43796,0.49906405515226226,1.7752991140743446,0.005724537255660482,43790,0.50082180523216,3.9337063256451246,0.009137965085613113
IMB_09,imbalance,QUIET,32126,0.483907115731806,-0.6467658594285003,-0.01544809245072694,32126,0.49501961028450475,0.25004669115358275,0.002478545563337841,32126,0.49850588308535143,0.3462927224055282,0.0024734431272879554,32126,0.5007781858930461,0.6322604743821204,0.0035683456923598397,32123,0.5004357841001058,0.2771845718021355,0.0010417649028165304
IMB_09,imbalance,TYPE_A,480,0.49583333333333335,22.441666666666666,0.07170532279751195,480,0.4979166666666667,19.666666666666668,0.05119687266711883,480,0.50625,16.5,0.03410279060211128,480,0.49166666666666664,7.647916666666666,0.01401109958468108,480,0.5270833333333333,13.158333333333333,0.018664134325446596
IMB_09,imbalance,TYPE_B,1149,0.4969538729329852,0.8233246301131418,0.005247192137469172,1148,0.4995648389904265,-2.4729965156794425,-0.008877480870489944,1148,0.4917319408181027,-3.5888501742160277,-0.010405564379076125,1148,0.47867711053089645,-6.280487804878049,-0.016353140040662417,1148,0.5091383812010444,6.061846689895471,0.012225791580253336
IMB_09,imbalance,TYPE_C,19513,0.4898785425101215,-1.0452006354737866,-0.018127089839129744,19511,0.4939271255060729,-2.002511403823484,-0.011583948571383822,19509,0.49341464664582585,-3.1904249320826286,-0.012529434448945052,19508,0.4929021677855788,-2.412856264096781,-0.007839403698936232,19505,0.49700199866755496,-0.34396308638810563,-0.0008089874363091028
REGIME_CHANGE,other,QUIET,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
REGIME_CHANGE,other,TYPE_A,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
REGIME_CHANGE,other,TYPE_B,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
REGIME_CHANGE,other,TYPE_C,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
TRAP_01,trapped,QUIET,71811,0.4936987369623038,0.34146579214883516,0.008354184542636513,71811,0.49198590745150467,0.1268886382309117,0.0013304471915642812,71810,0.4951748339390901,0.2933992480155967,0.0021669464995775823,71809,0.4938519168372533,0.9252322132323246,0.005334336780367187,71800,0.4927935831557839,1.6383147632311978,0.006280284610212918
TRAP_01,trapped,TYPE_A,1041,0.4971209213051823,-2.4447646493756006,-0.007038785136791955,1041,0.4990403071017274,-9.003842459173871,-0.022177162738670375,1041,0.4932821497120921,-8.003842459173871,-0.015953943941415853,1041,0.5095969289827256,-15.473583093179634,-0.02785534378255256,1041,0.5095969289827256,-12.951969260326608,-0.019765847800390493
TRAP_01,trapped,TYPE_B,2745,0.5041894353369764,0.049908925318761385,0.00027435776743952114,2744,0.5096539162112933,-3.3469387755102042,-0.012728721167547695,2744,0.4965391621129326,-5.710641399416909,-0.017336210974637008,2744,0.48160291438979963,-11.150510204081632,-0.03077306279004663,2744,0.4681238615664845,-10.94497084548105,-0.024462577951655257
TRAP_01,trapped,TYPE_C,45099,0.4919843012040178,-0.07241845717199938,-0.0012976487045164979,45096,0.49193995432271226,-1.0720241263083201,-0.00627428044702505,45093,0.48923479456307234,-2.0583239083671523,-0.008265503879723387,45090,0.48925696800372515,-2.1992015968063874,-0.007229757222359155,45084,0.48907958047850286,-3.715065211605004,-0.00877767982126124
TRAP_04,trapped,QUIET,4204,0.4747859181731684,-1.7076593720266413,-0.03183945084331054,4204,0.48882017126546146,-0.8449096098953378,-0.006158140241677005,4203,0.48001902949571834,-3.4946466809421843,-0.01865286264593878,4203,0.47882968601332065,-2.96240780394956,-0.013619749176481687,4203,0.47906755470980017,-7.997620747085415,-0.02621469677002492
TRAP_04,trapped,TYPE_A,502,0.46520874751491054,-6.701195219123506,-0.015684152247215685,502,0.4970178926441352,-6.908366533864542,-0.01451669789147795,502,0.5029821073558648,1.1075697211155378,0.0019372516916925512,502,0.48111332007952284,18.625498007968126,0.030044979686743536,502,0.5149105367793241,31.693227091633467,0.04532503883367359
TRAP_04,trapped,TYPE_B,421,0.4916864608076009,16.5083135391924,0.039642699008736064,420,0.5106888361045131,44.85,0.09463013516545916,420,0.5273159144893111,39.857142857142854,0.07187289193358189,420,0.5083135391923991,44.30714285714286,0.07604615489939316,420,0.5225653206650831,38.09761904761905,0.06374797850294714
TRAP_04,trapped,TYPE_C,4840,0.4909090909090909,0.5384297520661157,0.008640718629651581,4838,0.48946280991735536,6.3224472922695325,0.022018890574270183,4834,0.4933884297520661,2.954902772031444,0.0075191197256174415,4834,0.49855371900826445,3.3516756309474554,0.007574212076299563,4834,0.5047520661157024,6.687422424493174,0.012107874085395057
TRAP_05,trapped,QUIET,32542,0.4793497633827054,-0.5008911560444963,-0.0123497012406339,32542,0.489060291315838,-0.5949542130170241,-0.00630945517291514,32542,0.4883842419027718,-0.5157949726507283,-0.0037437816568652456,32542,0.48552639665662833,-2.3832278286522035,-0.013485945350459607,32538,0.47793620551902155,-6.825680742516442,-0.026107089799761944
TRAP_05,trapped,TYPE_A,499,0.4729458917835671,1.9879759519038076,0.005737106223102239,499,0.4729458917835671,-17.38877755511022,-0.04149251449210902,499,0.4589178356713427,-26.727454909819638,-0.05129886193480348,499,0.44288577154308617,-40.85370741482966,-0.07272865417319878,499,0.4729458917835671,-44.098196392785574,-0.0671425430858255
TRAP_05,trapped,TYPE_B,1244,0.4855305466237942,5.354501607717042,0.02887861615472677,1243,0.5032154340836013,8.268704746580854,0.03139595705060022,1243,0.4887459807073955,-1.9412711182622686,-0.00607676253991677,1243,0.4742765273311897,-0.04344328238133548,-0.00012222452684826392,1243,0.4879421221864952,-20.30812550281577,-0.04484762066178342
TRAP_05,trapped,TYPE_C,19767,0.48677088076086406,-0.9428846056558912,-0.01661962665425203,19766,0.4858602721707897,-1.973793382576141,-0.011429501264806,19764,0.48874386603935854,-2.3681441003845376,-0.00938311116366399,19762,0.48945211716497194,-3.3085214047161218,-0.010618151744880762,19759,0.49016036829058535,-2.935978541424161,-0.006808664122345654
VOLP_03,volume_profile,QUIET,296,0.4511784511784512,-4.908783783783784,-0.04266637110618669,296,0.48148148148148145,5.929054054054054,0.034113975292160766,296,0.48484848484848486,3.7871621621621623,0.0192109145301077,296,0.5016835016835017,5.168918918918919,0.02332211861611345,296,0.49158249158249157,36.138513513513516,0.1022956755965759
VOLP_03,volume_profile,TYPE_A,638,0.4860248447204969,-11.927899686520377,-0.027176974377008323,638,0.4751552795031056,-14.705329153605016,-0.0297276821829757,638,0.4720496894409938,-19.37617554858934,-0.033104099034456574,638,0.4658385093167702,-14.380877742946709,-0.022025525239484135,638,0.4751552795031056,-4.54858934169279,-0.006241567863825526
VOLP_03,volume_profile,TYPE_B,507,0.4372549019607843,2.8520710059171597,0.006929931636956223,506,0.4627450980392157,16.99802371541502,0.03602211369149563,506,0.4725490196078431,25.466403162055336,0.04776926336333048,506,0.4823529411764706,33.855731225296445,0.06140437341140135,506,0.503921568627451,31.654150197628457,0.05319306439180529
VOLP_03,volume_profile,TYPE_C,116,0.43103448275862066,-36.37931034482759,-0.1546740393156451,116,0.3879310344827586,-54.525862068965516,-0.13462664125257498,116,0.45689655172413796,-84.28448275862068,-0.1678910626126061,116,0.3879310344827586,-82.16379310344827,-0.17089346740527292,116,0.43103448275862066,-101.0,-0.17140363575296044
VOLP_06,volume_profile,TYPE_A,13,0.6153846153846154,49.07692307692308,0.12958046933626638,13,0.6153846153846154,31.0,0.07700427635344287,13,0.6153846153846154,72.3076923076923,0.15817447505600127,13,0.6153846153846154,81.61538461538461,0.17473226210532736,13,0.5384615384615384,71.61538461538461,0.1615301835367651
VOLP_06,volume_profile,TYPE_B,19,0.5263157894736842,149.52631578947367,0.2115081313305183,19,0.5263157894736842,154.21052631578948,0.21423557831325518,19,0.5789473684210527,207.42105263157896,0.2621671880362023,19,0.5789473684210527,269.10526315789474,0.30669905035310024,19,0.631578947368421,122.57894736842105,0.22239364597790165
