score_entry_threshold,min_tier,stop_loss_ticks,target_ticks,exit_on_opposing_score,max_bars_in_trade,total_trades,win_rate,profit_factor,max_drawdown_dollars,sharpe,avg_pnl_per_trade,net_pnl
70,2,20,32,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,32,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,32,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,32,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,40,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,40,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,40,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,40,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,40,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,40,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,40,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,40,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,40,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,60,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,60,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,60,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,60,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,60,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,60,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,60,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,60,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,20,60,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,16,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,16,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,16,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,16,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,16,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,16,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,16,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,16,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,16,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,24,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,24,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,24,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,24,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,24,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,24,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,24,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,24,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,24,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,32,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,32,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,32,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,32,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,32,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,32,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,32,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,32,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,32,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,40,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,40,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,40,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,40,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,40,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,40,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,40,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,40,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,40,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,60,0.3,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,60,0.3,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,60,0.3,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,60,0.5,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,60,0.5,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,60,0.5,60,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,60,0.7,15,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,60,0.7,30,0,0.0,0.0,0.0,0.0,0.0,0.0
70,2,30,60,0.7,60,0,0.0,0.0,0.0,0.0,0.0,0.0
80,0,8,16,0.3,15,8,0.75,9.302693363303643,8.704842090664897,16.941053640636348,56.31816491377322,450.54531931018573
80,0,8,16,0.3,30,8,0.875,13.19367619295329,0.0,23.436884988232293,69.44316491377322,555.5453193101857
80,0,8,16,0.3,60,8,0.875,13.19367619295329,0.0,23.436884988232293,69.44316491377322,555.5453193101857
80,0,8,16,0.5,15,8,0.75,9.302693363303643,8.704842090664897,16.941053640636348,56.31816491377322,450.54531931018573
80,0,8,16,0.5,30,8,0.875,13.19367619295329,0.0,23.436884988232293,69.44316491377322,555.5453193101857
80,0,8,16,0.5,60,8,0.875,13.19367619295329,0.0,23.436884988232293,69.44316491377322,555.5453193101857
80,0,8,16,0.7,15,8,0.75,9.302693363303643,8.704842090664897,16.941053640636348,56.31816491377322,450.54531931018573
80,0,8,16,0.7,30,8,0.875,13.19367619295329,0.0,23.436884988232293,69.44316491377322,555.5453193101857
80,0,8,16,0.7,60,8,0.875,13.19367619295329,0.0,23.436884988232293,69.44316491377322,555.5453193101857
80,0,8,24,0.3,15,8,0.75,13.356874955342892,8.704842090664897,18.97600119520478,83.81816491377322,670.5453193101857
80,0,8,24,0.3,30,8,0.875,18.35169626033879,0.0,26.227694908861768,98.81816491377322,790.5453193101857
80,0,8,24,0.3,60,8,0.875,19.010166907239068,0.0,27.042111339575584,102.56816491377322,820.5453193101857
80,0,8,24,0.5,15,8,0.75,13.356874955342892,8.704842090664897,18.97600119520478,83.81816491377322,670.5453193101857
80,0,8,24,0.5,30,8,0.875,18.35169626033879,0.0,26.227694908861768,98.81816491377322,790.5453193101857
80,0,8,24,0.5,60,8,0.875,19.010166907239068,0.0,27.042111339575584,102.56816491377322,820.5453193101857
80,0,8,24,0.7,15,8,0.75,13.356874955342892,8.704842090664897,18.97600119520478,83.81816491377322,670.5453193101857
80,0,8,24,0.7,30,8,0.875,18.35169626033879,0.0,26.227694908861768,98.81816491377322,790.5453193101857
80,0,8,24,0.7,60,8,0.875,19.010166907239068,0.0,27.042111339575584,102.56816491377322,820.5453193101857
80,0,8,32,0.3,15,8,0.75,14.370420353352705,8.704842090664897,18.423512016993314,90.69316491377322,725.5453193101857
80,0,8,32,0.3,30,8,0.875,20.985578847939898,0.0,22.77461229275296,113.81816491377322,910.5453193101857
80,0,8,32,0.3,60,8,0.875,23.399971219907577,0.0,25.15239097872522,127.56816491377322,1020.5453193101857
80,0,8,32,0.5,15,8,0.75,14.370420353352705,8.704842090664897,18.423512016993314,90.69316491377322,725.5453193101857
80,0,8,32,0.5,30,8,0.875,20.985578847939898,0.0,22.77461229275296,113.81816491377322,910.5453193101857
80,0,8,32,0.5,60,8,0.875,23.399971219907577,0.0,25.15239097872522,127.56816491377322,1020.5453193101857
80,0,8,32,0.7,15,8,0.75,14.370420353352705,8.704842090664897,18.423512016993314,90.69316491377322,725.5453193101857
80,0,8,32,0.7,30,8,0.875,20.985578847939898,0.0,22.77461229275296,113.81816491377322,910.5453193101857
80,0,8,32,0.7,60,8,0.875,23.399971219907577,0.0,25.15239097872522,127.56816491377322,1020.5453193101857
80,0,8,40,0.3,15,8,0.75,15.01540378844986,8.704842090664897,17.893313964737413,95.06816491377322,760.5453193101857
80,0,8,40,0.3,30,8,0.875,22.96099078864073,0.0,20.758622919742717,125.06816491377322,1000.5453193101857
80,0,8,40,0.3,60,8,0.875,26.472834238775537,0.0,24.112822524583546,145.06816491377322,1160.5453193101857
80,0,8,40,0.5,15,8,0.75,15.01540378844986,8.704842090664897,17.893313964737413,95.06816491377322,760.5453193101857
80,0,8,40,0.5,30,8,0.875,22.96099078864073,0.0,20.758622919742717,125.06816491377322,1000.5453193101857
80,0,8,40,0.5,60,8,0.875,26.472834238775537,0.0,24.112822524583546,145.06816491377322,1160.5453193101857
80,0,8,40,0.7,15,8,0.75,15.01540378844986,8.704842090664897,17.893313964737413,95.06816491377322,760.5453193101857
80,0,8,40,0.7,30,8,0.875,22.96099078864073,0.0,20.758622919742717,125.06816491377322,1000.5453193101857
80,0,8,40,0.7,60,8,0.875,26.472834238775537,0.0,24.112822524583546,145.06816491377322,1160.5453193101857
80,0,8,60,0.3,15,8,0.75,15.01540378844986,8.704842090664897,17.893313964737413,95.06816491377322,760.5453193101857
80,0,8,60,0.3,30,8,0.875,24.607167405891417,0.0,20.317007324453414,134.44316491377322,1075.5453193101857
80,0,8,60,0.3,60,8,0.875,35.47193307974598,0.0,22.937777882956954,196.31816491377322,1570.5453193101857
80,0,8,60,0.5,15,8,0.75,15.01540378844986,8.704842090664897,17.893313964737413,95.06816491377322,760.5453193101857
80,0,8,60,0.5,30,8,0.875,24.607167405891417,0.0,20.317007324453414,134.44316491377322,1075.5453193101857
80,0,8,60,0.5,60,8,0.875,35.47193307974598,0.0,22.937777882956954,196.31816491377322,1570.5453193101857
80,0,8,60,0.7,15,8,0.75,15.01540378844986,8.704842090664897,17.893313964737413,95.06816491377322,760.5453193101857
80,0,8,60,0.7,30,8,0.875,24.607167405891417,0.0,20.317007324453414,134.44316491377322,1075.5453193101857
80,0,8,60,0.7,60,8,0.875,35.47193307974598,0.0,22.937777882956954,196.31816491377322,1570.5453193101857
80,0,12,16,0.3,15,8,0.75,6.3686436208254,8.704842090664897,14.091660026270628,53.19316491377322,425.54531931018573
80,0,12,16,0.3,30,8,0.875,8.519053802625647,0.0,18.87191438846828,66.31816491377322,530.5453193101857
80,0,12,16,0.3,60,8,0.875,8.519053802625647,0.0,18.87191438846828,66.31816491377322,530.5453193101857
80,0,12,16,0.5,15,8,0.75,6.3686436208254,8.704842090664897,14.091660026270628,53.19316491377322,425.54531931018573
80,0,12,16,0.5,30,8,0.875,8.519053802625647,0.0,18.87191438846828,66.31816491377322,530.5453193101857
80,0,12,16,0.5,60,8,0.875,8.519053802625647,0.0,18.87191438846828,66.31816491377322,530.5453193101857
80,0,12,16,0.7,15,8,0.75,6.3686436208254,8.704842090664897,14.091660026270628,53.19316491377322,425.54531931018573
80,0,12,16,0.7,30,8,0.875,8.519053802625647,0.0,18.87191438846828,66.31816491377322,530.5453193101857
80,0,12,16,0.7,60,8,0.875,8.519053802625647,0.0,18.87191438846828,66.31816491377322,530.5453193101857
80,0,12,24,0.3,15,8,0.75,9.14414494344873,8.704842090664897,16.650109103163114,80.69316491377322,645.5453193101857
80,0,12,24,0.3,30,8,0.875,11.849547125824595,0.0,22.189537767198946,95.69316491377322,765.5453193101857
80,0,12,24,0.3,60,8,0.875,12.274716486232972,0.0,22.87725011262747,99.44316491377322,795.5453193101857
80,0,12,24,0.5,15,8,0.75,9.14414494344873,8.704842090664897,16.650109103163114,80.69316491377322,645.5453193101857
80,0,12,24,0.5,30,8,0.875,11.849547125824595,0.0,22.189537767198946,95.69316491377322,765.5453193101857
80,0,12,24,0.5,60,8,0.875,12.274716486232972,0.0,22.87725011262747,99.44316491377322,795.5453193101857
80,0,12,24,0.7,15,8,0.75,9.14414494344873,8.704842090664897,16.650109103163114,80.69316491377322,645.5453193101857
80,0,12,24,0.7,30,8,0.875,11.849547125824595,0.0,22.189537767198946,95.69316491377322,765.5453193101857
80,0,12,24,0.7,60,8,0.875,12.274716486232972,0.0,22.87725011262747,99.44316491377322,795.5453193101857
80,0,12,32,0.3,15,8,0.75,9.838020274104561,8.704842090664897,16.430452541125504,87.56816491377322,700.5453193101857
80,0,12,32,0.3,30,8,0.875,13.5502245674581,0.0,20.276246441469937,110.69316491377322,885.5453193101857
80,0,12,32,0.3,60,8,0.875,15.10917888895548,0.0,22.372115374241368,124.44316491377322,995.5453193101857
80,0,12,32,0.5,15,8,0.75,9.838020274104561,8.704842090664897,16.430452541125504,87.56816491377322,700.5453193101857
80,0,12,32,0.5,30,8,0.875,13.5502245674581,0.0,20.276246441469937,110.69316491377322,885.5453193101857
80,0,12,32,0.5,60,8,0.875,15.10917888895548,0.0,22.372115374241368,124.44316491377322,995.5453193101857
80,0,12,32,0.7,15,8,0.75,9.838020274104561,8.704842090664897,16.430452541125504,87.56816491377322,700.5453193101857
80,0,12,32,0.7,30,8,0.875,13.5502245674581,0.0,20.276246441469937,110.69316491377322,885.5453193101857
80,0,12,32,0.7,60,8,0.875,15.10917888895548,0.0,22.372115374241368,124.44316491377322,995.5453193101857
80,0,12,40,0.3,15,8,0.75,10.279577302703728,8.704842090664897,16.121788305104488,91.94316491377322,735.5453193101857
80,0,12,40,0.3,30,8,0.875,14.82573264868323,0.0,18.941675092258425,121.94316491377322,975.5453193101857
80,0,12,40,0.3,60,8,0.875,17.093302570861237,0.0,21.926260666839966,141.94316491377322,1135.5453193101857
80,0,12,40,0.5,15,8,0.75,10.279577302703728,8.704842090664897,16.121788305104488,91.94316491377322,735.5453193101857
80,0,12,40,0.5,30,8,0.875,14.82573264868323,0.0,18.941675092258425,121.94316491377322,975.5453193101857
80,0,12,40,0.5,60,8,0.875,17.093302570861237,0.0,21.926260666839966,141.94316491377322,1135.5453193101857
80,0,12,40,0.7,15,8,0.75,10.279577302703728,8.704842090664897,16.121788305104488,91.94316491377322,735.5453193101857
80,0,12,40,0.7,30,8,0.875,14.82573264868323,0.0,18.941675092258425,121.94316491377322,975.5453193101857
80,0,12,40,0.7,60,8,0.875,17.093302570861237,0.0,21.926260666839966,141.94316491377322,1135.5453193101857
80,0,12,60,0.3,15,8,0.75,10.279577302703728,8.704842090664897,16.121788305104488,91.94316491377322,735.5453193101857
80,0,12,60,0.3,30,8,0.875,15.88865604970417,0.0,18.721485142865326,131.31816491377322,1050.5453193101857
80,0,12,60,0.3,60,8,0.875,22.903950496442377,0.0,21.54347333970865,193.19316491377322,1545.5453193101857
80,0,12,60,0.5,15,8,0.75,10.279577302703728,8.704842090664897,16.121788305104488,91.94316491377322,735.5453193101857
80,0,12,60,0.5,30,8,0.875,15.88865604970417,0.0,18.721485142865326,131.31816491377322,1050.5453193101857
80,0,12,60,0.5,60,8,0.875,22.903950496442377,0.0,21.54347333970865,193.19316491377322,1545.5453193101857
80,0,12,60,0.7,15,8,0.75,10.279577302703728,8.704842090664897,16.121788305104488,91.94316491377322,735.5453193101857
80,0,12,60,0.7,30,8,0.875,15.88865604970417,0.0,18.721485142865326,131.31816491377322,1050.5453193101857
80,0,12,60,0.7,60,8,0.875,22.903950496442377,0.0,21.54347333970865,193.19316491377322,1545.5453193101857
80,0,16,16,0.3,15,8,0.75,35.38813257353342,8.704842090664897,22.812847499813902,61.31816491377322,490.54531931018573
80,0,16,16,0.3,30,8,0.875,23.517319053141463,0.0,28.50510937314248,71.94316491377322,575.5453193101857
80,0,16,16,0.3,60,8,1.0,inf,0.0,159.36799109298528,87.56816491377322,700.5453193101857
80,0,16,16,0.5,15,8,0.75,35.38813257353342,8.704842090664897,22.812847499813902,61.31816491377322,490.54531931018573
80,0,16,16,0.5,30,8,0.875,23.517319053141463,0.0,28.50510937314248,71.94316491377322,575.5453193101857
80,0,16,16,0.5,60,8,1.0,inf,0.0,159.36799109298528,87.56816491377322,700.5453193101857
80,0,16,16,0.7,15,8,0.75,35.38813257353342,8.704842090664897,22.812847499813902,61.31816491377322,490.54531931018573
80,0,16,16,0.7,30,8,0.875,23.517319053141463,0.0,28.50510937314248,71.94316491377322,575.5453193101857
80,0,16,16,0.7,60,8,1.0,inf,0.0,159.36799109298528,87.56816491377322,700.5453193101857
80,0,16,24,0.3,15,8,0.75,50.81053875776926,8.704842090664897,23.375963531556707,88.81816491377322,710.5453193101857
80,0,16,24,0.3,30,8,0.875,32.711330019698195,0.0,30.38314191986132,101.31816491377322,810.5453193101857
80,0,16,24,0.3,60,8,1.0,inf,0.0,299.73538995037745,123.81816491377322,990.5453193101857
80,0,16,24,0.5,15,8,0.75,50.81053875776926,8.704842090664897,23.375963531556707,88.81816491377322,710.5453193101857
80,0,16,24,0.5,30,8,0.875,32.711330019698195,0.0,30.38314191986132,101.31816491377322,810.5453193101857
80,0,16,24,0.5,60,8,1.0,inf,0.0,299.73538995037745,123.81816491377322,990.5453193101857
80,0,16,24,0.7,15,8,0.75,50.81053875776926,8.704842090664897,23.375963531556707,88.81816491377322,710.5453193101857
80,0,16,24,0.7,30,8,0.875,32.711330019698195,0.0,30.38314191986132,101.31816491377322,810.5453193101857
80,0,16,24,0.7,60,8,1.0,inf,0.0,299.73538995037745,123.81816491377322,990.5453193101857
80,0,16,32,0.3,15,8,0.75,54.66614030382822,8.704842090664897,22.042329245889746,95.69316491377322,765.5453193101857
80,0,16,32,0.3,30,8,0.875,37.40614413028036,0.0,25.050719284356823,116.31816491377322,930.5453193101857
80,0,16,32,0.3,60,8,1.0,inf,0.0,53.64142765439293,146.31816491377322,1170.5453193101857
80,0,16,32,0.5,15,8,0.75,54.66614030382822,8.704842090664897,22.042329245889746,95.69316491377322,765.5453193101857
80,0,16,32,0.5,30,8,0.875,37.40614413028036,0.0,25.050719284356823,116.31816491377322,930.5453193101857
80,0,16,32,0.5,60,8,1.0,inf,0.0,53.64142765439293,146.31816491377322,1170.5453193101857
80,0,16,32,0.7,15,8,0.75,54.66614030382822,8.704842090664897,22.042329245889746,95.69316491377322,765.5453193101857
80,0,16,32,0.7,30,8,0.875,37.40614413028036,0.0,25.050719284356823,116.31816491377322,930.5453193101857
80,0,16,32,0.7,60,8,1.0,inf,0.0,53.64142765439293,146.31816491377322,1170.5453193101857
80,0,16,40,0.3,15,8,0.75,57.11970492404756,8.704842090664897,21.02880070275943,100.06816491377322,800.5453193101857
80,0,16,40,0.3,30,8,0.875,40.92725471321698,0.0,22.332849424576327,127.56816491377322,1020.5453193101857
80,0,16,40,0.3,60,8,1.0,inf,0.0,42.38833325295361,163.81816491377322,1310.5453193101857
80,0,16,40,0.5,15,8,0.75,57.11970492404756,8.704842090664897,21.02880070275943,100.06816491377322,800.5453193101857
80,0,16,40,0.5,30,8,0.875,40.92725471321698,0.0,22.332849424576327,127.56816491377322,1020.5453193101857
80,0,16,40,0.5,60,8,1.0,inf,0.0,42.38833325295361,163.81816491377322,1310.5453193101857
80,0,16,40,0.7,15,8,0.75,57.11970492404756,8.704842090664897,21.02880070275943,100.06816491377322,800.5453193101857
80,0,16,40,0.7,30,8,0.875,40.92725471321698,0.0,22.332849424576327,127.56816491377322,1020.5453193101857
80,0,16,40,0.7,60,8,1.0,inf,0.0,42.38833325295361,163.81816491377322,1310.5453193101857
80,0,16,60,0.3,15,8,0.75,57.11970492404756,8.704842090664897,21.02880070275943,100.06816491377322,800.5453193101857
80,0,16,60,0.3,30,8,0.875,43.86151353233083,0.0,21.678375249979176,136.94316491377322,1095.5453193101857
80,0,16,60,0.3,60,8,1.0,inf,0.0,32.692551239194486,215.06816491377322,1720.5453193101857
80,0,16,60,0.5,15,8,0.75,57.11970492404756,8.704842090664897,21.02880070275943,100.06816491377322,800.5453193101857
80,0,16,60,0.5,30,8,0.875,43.86151353233083,0.0,21.678375249979176,136.94316491377322,1095.5453193101857
80,0,16,60,0.5,60,8,1.0,inf,0.0,32.692551239194486,215.06816491377322,1720.5453193101857
80,0,16,60,0.7,15,8,0.75,57.11970492404756,8.704842090664897,21.02880070275943,100.06816491377322,800.5453193101857
80,0,16,60,0.7,30,8,0.875,43.86151353233083,0.0,21.678375249979176,136.94316491377322,1095.5453193101857
80,0,16,60,0.7,60,8,1.0,inf,0.0,32.692551239194486,215.06816491377322,1720.5453193101857
80,0,20,16,0.3,15,8,0.75,35.38813257353342,8.704842090664897,22.812847499813902,61.31816491377322,490.54531931018573
80,0,20,16,0.3,30,8,0.875,23.517319053141463,0.0,28.50510937314248,71.94316491377322,575.5453193101857
80,0,20,16,0.3,60,8,1.0,inf,0.0,159.36799109298528,87.56816491377322,700.5453193101857
80,0,20,16,0.5,15,8,0.75,35.38813257353342,8.704842090664897,22.812847499813902,61.31816491377322,490.54531931018573
80,0,20,16,0.5,30,8,0.875,23.517319053141463,0.0,28.50510937314248,71.94316491377322,575.5453193101857
80,0,20,16,0.5,60,8,1.0,inf,0.0,159.36799109298528,87.56816491377322,700.5453193101857
80,0,20,16,0.7,15,8,0.75,35.38813257353342,8.704842090664897,22.812847499813902,61.31816491377322,490.54531931018573
80,0,20,16,0.7,30,8,0.875,23.517319053141463,0.0,28.50510937314248,71.94316491377322,575.5453193101857
80,0,20,16,0.7,60,8,1.0,inf,0.0,159.36799109298528,87.56816491377322,700.5453193101857
80,0,20,24,0.3,15,8,0.75,50.81053875776926,8.704842090664897,23.375963531556707,88.81816491377322,710.5453193101857
80,0,20,24,0.3,30,8,0.875,32.711330019698195,0.0,30.38314191986132,101.31816491377322,810.5453193101857
80,0,20,24,0.3,60,8,1.0,inf,0.0,299.73538995037745,123.81816491377322,990.5453193101857
80,0,20,24,0.5,15,8,0.75,50.81053875776926,8.704842090664897,23.375963531556707,88.81816491377322,710.5453193101857
80,0,20,24,0.5,30,8,0.875,32.711330019698195,0.0,30.38314191986132,101.31816491377322,810.5453193101857
80,0,20,24,0.5,60,8,1.0,inf,0.0,299.73538995037745,123.81816491377322,990.5453193101857
80,0,20,24,0.7,15,8,0.75,50.81053875776926,8.704842090664897,23.375963531556707,88.81816491377322,710.5453193101857
80,0,20,24,0.7,30,8,0.875,32.711330019698195,0.0,30.38314191986132,101.31816491377322,810.5453193101857
80,0,20,24,0.7,60,8,1.0,inf,0.0,299.73538995037745,123.81816491377322,990.5453193101857
80,0,20,32,0.3,15,8,0.75,54.66614030382822,8.704842090664897,22.042329245889746,95.69316491377322,765.5453193101857
80,0,20,32,0.3,30,8,0.875,37.40614413028036,0.0,25.050719284356823,116.31816491377322,930.5453193101857
80,0,20,32,0.3,60,8,1.0,inf,0.0,53.64142765439293,146.31816491377322,1170.5453193101857
80,0,20,32,0.5,15,8,0.75,54.66614030382822,8.704842090664897,22.042329245889746,95.69316491377322,765.5453193101857
80,0,20,32,0.5,30,8,0.875,37.40614413028036,0.0,25.050719284356823,116.31816491377322,930.5453193101857
80,0,20,32,0.5,60,8,1.0,inf,0.0,53.64142765439293,146.31816491377322,1170.5453193101857
80,0,20,32,0.7,15,8,0.75,54.66614030382822,8.704842090664897,22.042329245889746,95.69316491377322,765.5453193101857
80,0,20,32,0.7,30,8,0.875,37.40614413028036,0.0,25.050719284356823,116.31816491377322,930.5453193101857
80,0,20,32,0.7,60,8,1.0,inf,0.0,53.64142765439293,146.31816491377322,1170.5453193101857
80,0,20,40,0.3,15,8,0.75,57.11970492404756,8.704842090664897,21.02880070275943,100.06816491377322,800.5453193101857
80,0,20,40,0.3,30,8,0.875,40.92725471321698,0.0,22.332849424576327,127.56816491377322,1020.5453193101857
80,0,20,40,0.3,60,8,1.0,inf,0.0,42.38833325295361,163.81816491377322,1310.5453193101857
80,0,20,40,0.5,15,8,0.75,57.11970492404756,8.704842090664897,21.02880070275943,100.06816491377322,800.5453193101857
80,0,20,40,0.5,30,8,0.875,40.92725471321698,0.0,22.332849424576327,127.56816491377322,1020.5453193101857
80,0,20,40,0.5,60,8,1.0,inf,0.0,42.38833325295361,163.81816491377322,1310.5453193101857
80,0,20,40,0.7,15,8,0.75,57.11970492404756,8.704842090664897,21.02880070275943,100.06816491377322,800.5453193101857
80,0,20,40,0.7,30,8,0.875,40.92725471321698,0.0,22.332849424576327,127.56816491377322,1020.5453193101857
80,0,20,40,0.7,60,8,1.0,inf,0.0,42.38833325295361,163.81816491377322,1310.5453193101857
80,0,20,60,0.3,15,8,0.75,57.11970492404756,8.704842090664897,21.02880070275943,100.06816491377322,800.5453193101857
80,0,20,60,0.3,30,8,0.875,43.86151353233083,0.0,21.678375249979176,136.94316491377322,1095.5453193101857
80,0,20,60,0.3,60,8,1.0,inf,0.0,32.692551239194486,215.06816491377322,1720.5453193101857
80,0,20,60,0.5,15,8,0.75,57.11970492404756,8.704842090664897,21.02880070275943,100.06816491377322,800.5453193101857
80,0,20,60,0.5,30,8,0.875,43.86151353233083,0.0,21.678375249979176,136.94316491377322,1095.5453193101857
80,0,20,60,0.5,60,8,1.0,inf,0.0,32.692551239194486,215.06816491377322,1720.5453193101857
80,0,20,60,0.7,15,8,0.75,57.11970492404756,8.704842090664897,21.02880070275943,100.06816491377322,800.5453193101857
80,0,20,60,0.7,30,8,0.875,43.86151353233083,0.0,21.678375249979176,136.94316491377322,1095.5453193101857
80,0,20,60,0.7,60,8,1.0,inf,0.0,32.692551239194486,215.06816491377322,1720.5453193101857
80,0,30,16,0.3,15,8,0.75,35.38813257353342,8.704842090664897,22.812847499813902,61.31816491377322,490.54531931018573
80,0,30,16,0.3,30,8,0.875,23.517319053141463,0.0,28.50510937314248,71.94316491377322,575.5453193101857
80,0,30,16,0.3,60,8,1.0,inf,0.0,159.36799109298528,87.56816491377322,700.5453193101857
80,0,30,16,0.5,15,8,0.75,35.38813257353342,8.704842090664897,22.812847499813902,61.31816491377322,490.54531931018573
80,0,30,16,0.5,30,8,0.875,23.517319053141463,0.0,28.50510937314248,71.94316491377322,575.5453193101857
80,0,30,16,0.5,60,8,1.0,inf,0.0,159.36799109298528,87.56816491377322,700.5453193101857
80,0,30,16,0.7,15,8,0.75,35.38813257353342,8.704842090664897,22.812847499813902,61.31816491377322,490.54531931018573
80,0,30,16,0.7,30,8,0.875,23.517319053141463,0.0,28.50510937314248,71.94316491377322,575.5453193101857
80,0,30,16,0.7,60,8,1.0,inf,0.0,159.36799109298528,87.56816491377322,700.5453193101857
80,0,30,24,0.3,15,8,0.75,50.81053875776926,8.704842090664897,23.375963531556707,88.81816491377322,710.5453193101857
80,0,30,24,0.3,30,8,0.875,32.711330019698195,0.0,30.38314191986132,101.31816491377322,810.5453193101857
80,0,30,24,0.3,60,8,1.0,inf,0.0,299.73538995037745,123.81816491377322,990.5453193101857
80,0,30,24,0.5,15,8,0.75,50.81053875776926,8.704842090664897,23.375963531556707,88.81816491377322,710.5453193101857
80,0,30,24,0.5,30,8,0.875,32.711330019698195,0.0,30.38314191986132,101.31816491377322,810.5453193101857
80,0,30,24,0.5,60,8,1.0,inf,0.0,299.73538995037745,123.81816491377322,990.5453193101857
80,0,30,24,0.7,15,8,0.75,50.81053875776926,8.704842090664897,23.375963531556707,88.81816491377322,710.5453193101857
80,0,30,24,0.7,30,8,0.875,32.711330019698195,0.0,30.38314191986132,101.31816491377322,810.5453193101857
